,blessing_id,keyword_id
1322,254,184
1323,1074,184
1324,383,185
1325,1197,185
1326,544,186
1327,393,187
1328,329,188
1329,775,189
1330,1054,189
1331,279,190
1332,636,190
1333,624,191
1334,206,192
1335,255,192
1336,1161,192
1337,740,193
1338,1197,194
1339,1186,195
1340,802,196
1341,1186,197
1342,1054,198
1343,536,199
1344,353,200
1345,788,201
1346,405,202
1347,788,203
1348,1173,204
1349,237,205
1350,552,205
1351,567,205
1352,534,206
1353,266,207
1354,205,208
1355,214,208
1356,530,208
1357,960,208
1358,1099,208
1359,1388,209
1360,740,210
1361,1197,211
1362,1404,212
1363,1054,213
1364,738,214
1365,1076,214
1366,1080,214
1367,1387,214
1368,279,215
1369,636,215
1370,563,216
1371,536,217
1372,393,218
1373,1176,219
1374,406,220
1375,699,220
1376,927,220
1377,1197,220
1378,681,221
1379,243,222
1380,243,223
1381,329,224
1382,238,225
1383,1161,225
1384,383,226
1385,413,226
1386,206,227
1387,690,228
1388,942,228
1389,699,229
1390,1161,230
1391,694,231
1392,1197,231
1393,941,232
1394,5,233
1395,7,233
1396,8,233
1397,9,233
1398,10,233
1399,11,233
1400,31,233
1401,90,233
1402,96,233
1403,100,233
1404,140,233
1405,206,233
1406,238,233
1407,243,233
1408,254,233
1409,255,233
1410,266,233
1411,269,233
1412,293,233
1413,313,233
1414,314,233
1415,355,233
1416,380,233
1417,382,233
1418,393,233
1419,425,233
1420,511,233
1421,529,233
1422,530,233
1423,575,233
1424,576,233
1425,580,233
1426,586,233
1427,590,233
1428,599,233
1429,631,233
1430,634,233
1431,641,233
1432,646,233
1433,694,233
1434,704,233
1435,736,233
1436,738,233
1437,740,233
1438,760,233
1439,762,233
1440,775,233
1441,799,233
1442,801,233
1443,802,233
1444,930,233
1445,944,233
1446,1017,233
1447,1080,233
1448,1150,233
1449,1169,233
1450,1171,233
1451,1256,233
1452,1257,233
1453,1258,233
1454,1359,233
1455,1387,233
1456,1395,233
1457,1402,233
1458,1404,233
1459,1171,234
1460,221,235
1461,242,235
1462,1054,236
1463,7,237
1464,8,237
1465,9,237
1466,10,237
1467,11,237
1468,205,237
1469,214,237
1470,355,237
1471,381,237
1472,393,237
1473,536,237
1474,567,237
1475,640,237
1476,737,237
1477,738,237
1478,781,237
1479,788,237
1480,801,237
1481,960,237
1482,1080,237
1483,1099,237
1484,1186,237
1485,1257,237
1486,1387,237
1487,1388,237
1488,1395,237
1489,1404,237
1490,1405,237
1491,1161,238
1492,206,239
1493,646,240
1494,1169,241
1495,381,242
1496,580,243
1497,205,244
1498,329,244
1499,352,245
1500,511,245
1501,1176,246
1502,738,247
1503,1074,247
1504,1076,247
1505,1080,247
1506,1387,247
1507,690,248
1508,942,248
1509,214,249
1510,563,249
1511,577,249
1512,808,249
1513,960,249
1514,1054,249
1515,1099,249
1516,1133,249
1517,1173,249
1518,1402,249
1519,1405,249
1520,1115,250
1521,1129,250
1522,338,251
1523,1054,252
1524,205,253
1525,280,253
1526,329,253
1527,577,253
1528,640,253
1529,646,253
1530,694,253
1531,1161,253
1532,1197,253
1533,96,254
1534,808,255
1535,829,256
1536,393,257
1537,1387,257
1538,738,258
1539,1076,258
1540,1080,258
1541,376,259
1542,140,260
1543,313,260
1544,382,260
1545,577,261
1546,425,262
1547,338,263
1548,681,264
1549,775,264
1550,646,265
1551,790,266
1552,1388,267
1553,192,268
1554,223,268
1555,338,268
1556,563,268
1557,575,268
1558,736,268
1559,738,268
1560,808,268
1561,1054,268
1562,1076,268
1563,1080,268
1564,1150,268
1565,1387,268
1566,1395,268
1567,256,269
1568,393,270
1569,639,271
1570,1176,272
1571,266,273
1572,738,273
1573,1074,273
1574,1080,273
1575,1133,273
1576,1387,273
1577,204,274
1578,255,274
1579,314,274
1580,599,274
1581,801,274
1582,1387,274
1583,405,275
1584,205,276
1585,789,276
1586,790,276
1587,930,276
1588,1142,276
1589,1396,276
1590,90,277
1591,567,278
1592,631,278
1593,266,279
1594,551,279
1595,1142,280
1596,7,281
1597,8,281
1598,9,281
1599,10,281
1600,11,281
1601,205,281
1602,280,281
1603,338,281
1604,640,281
1605,691,281
1606,736,281
1607,1133,281
1608,1150,281
1609,1387,281
1610,89,282
1611,689,283
1612,100,284
1613,699,285
1614,281,286
1615,575,286
1616,576,286
1617,701,286
1618,736,286
1619,943,286
1620,1115,286
1621,1129,286
1622,1150,286
1623,1171,286
1624,1197,286
1625,393,287
1626,206,288
1627,255,288
1628,353,288
1629,551,288
1630,7,289
1631,237,290
1632,552,290
1633,563,291
1634,586,291
1635,1186,291
1636,1198,291
1637,1402,291
1638,206,292
1639,381,293
1640,534,294
1641,544,294
1642,254,295
1643,365,296
1644,639,297
1645,1076,298
1646,214,299
1647,563,299
1648,960,299
1649,1099,299
1650,1405,299
1651,408,300
1652,523,300
1653,631,300
1654,639,300
1655,769,300
1656,789,300
1657,738,301
1658,1080,301
1659,393,302
1660,530,303
1661,221,304
1662,243,304
1663,293,304
1664,355,304
1665,382,304
1666,590,304
1667,599,304
1668,738,304
1669,1080,304
1670,1161,304
1671,243,305
1672,1397,305
1673,338,306
1674,740,306
1675,699,307
1676,376,308
1677,681,309
1678,214,310
1679,536,310
1680,544,310
1681,762,310
1682,789,310
1683,937,310
1684,944,310
1685,960,310
1686,1099,310
1687,1176,310
1688,1184,311
1689,801,312
1690,576,313
1691,204,314
1692,1074,315
1693,1161,316
1694,380,317
1695,529,317
1696,1257,317
1697,205,318
1698,255,319
1699,1405,319
1700,90,320
1701,243,320
1702,740,320
1703,808,320
1704,829,320
1705,691,321
1706,704,321
1707,1133,322
1708,380,323
1709,529,323
1710,534,324
1711,5,325
1712,204,325
1713,237,325
1714,242,325
1715,355,325
1716,552,325
1717,631,325
1718,690,325
1719,781,325
1720,942,325
1721,1161,325
1722,1182,325
1723,1405,325
1724,639,326
1725,353,327
1726,1115,327
1727,1129,327
1728,640,328
1729,353,329
1730,1197,330
1731,242,331
1732,254,331
1733,256,331
1734,534,331
1735,544,331
1736,640,331
1737,780,331
1738,928,331
1739,937,331
1740,1387,331
1741,1186,332
1742,279,333
1743,636,333
1744,10,334
1745,353,335
1746,381,336
1747,640,336
1748,1405,336
1749,255,337
1750,1169,338
1751,238,339
1752,624,339
1753,704,339
1754,192,340
1755,214,340
1756,223,340
1757,338,340
1758,423,340
1759,551,340
1760,563,340
1761,567,340
1762,575,340
1763,576,340
1764,577,340
1765,736,340
1766,737,340
1767,738,340
1768,775,340
1769,808,340
1770,960,340
1771,1017,340
1772,1054,340
1773,1074,340
1774,1076,340
1775,1080,340
1776,1099,340
1777,1133,340
1778,1150,340
1779,1176,340
1780,1182,340
1781,1184,340
1782,1186,340
1783,1197,340
1784,1198,340
1785,1387,340
1786,1395,340
1787,1404,340
1788,1197,341
1789,281,342
1790,694,342
1791,5,343
1792,96,343
1793,959,344
1794,280,345
1795,355,345
1796,1161,346
1797,738,347
1798,1080,347
1799,575,348
1800,1150,348
1801,575,349
1802,1150,349
1803,1405,350
1804,355,351
1805,631,351
1806,206,352
1807,1388,352
1808,1404,353
1809,237,354
1810,381,354
1811,552,354
1812,1402,354
1813,1184,355
1814,381,356
1815,634,356
1816,1404,356
1817,575,357
1818,1150,357
1819,1186,358
1820,408,359
1821,769,359
1822,577,360
1823,789,361
1824,790,361
1825,1142,361
1826,1257,361
1827,1388,361
1828,1396,361
1829,650,362
1830,580,363
1831,338,364
1832,381,365
1833,1186,365
1834,1404,365
1835,567,366
1836,631,366
1837,646,366
1838,694,366
1839,1186,366
1840,8,367
1841,376,368
1842,338,369
1843,365,370
1844,353,371
1845,1169,372
1846,269,373
1847,205,374
1848,329,374
1849,580,375
1850,690,376
1851,942,376
1852,243,377
1853,329,377
1854,1397,377
1855,530,378
1856,314,379
1857,1169,380
1858,204,381
1859,829,381
1860,690,382
1861,942,382
1862,1169,383
1863,575,384
1864,1150,384
1865,563,385
1866,205,386
1867,329,386
1868,789,386
1869,425,387
1870,223,388
1871,376,388
1872,380,388
1873,529,388
1874,691,388
1875,1176,388
1876,1161,389
1877,788,390
1878,381,391
1879,576,392
1880,1133,392
1881,90,393
1882,140,393
1883,206,393
1884,214,393
1885,221,393
1886,242,393
1887,266,393
1888,280,393
1889,313,393
1890,314,393
1891,352,393
1892,355,393
1893,382,393
1894,383,393
1895,406,393
1896,576,393
1897,590,393
1898,599,393
1899,624,393
1900,634,393
1901,650,393
1902,740,393
1903,762,393
1904,790,393
1905,799,393
1906,801,393
1907,802,393
1908,829,393
1909,922,393
1910,927,393
1911,941,393
1912,944,393
1913,960,393
1914,1074,393
1915,1099,393
1916,1171,393
1917,1397,393
1918,829,394
1919,365,395
1920,586,396
1921,256,397
1922,314,397
1923,92,398
1924,709,399
1925,383,400
1926,769,400
1927,937,400
1928,959,400
1929,596,401
1930,820,402
1931,731,403
1932,518,404
1933,113,405
1934,196,405
1935,278,405
1936,390,405
1937,886,405
1938,1029,405
1939,1121,405
1940,1369,405
1941,536,406
1942,735,407
1943,984,407
1944,985,407
1945,115,408
1946,513,408
1947,795,408
1948,842,408
1949,254,409
1950,940,409
1951,1165,409
1952,1279,409
1953,1282,409
1954,1112,410
1955,393,411
1956,918,411
1957,288,412
1958,909,412
1959,1010,412
1960,1273,412
1961,1373,412
1962,1107,413
1963,1155,413
1964,368,414
1965,518,414
1966,796,414
1967,122,415
1968,68,416
1969,1154,416
1970,1353,416
1971,1376,416
1972,55,417
1973,56,417
1974,102,417
1975,121,417
1976,125,417
1977,184,417
1978,199,417
1979,239,417
1980,250,417
1981,268,417
1982,327,417
1983,348,417
1984,372,417
1985,438,417
1986,480,417
1987,483,417
1988,589,417
1989,614,417
1990,667,417
1991,695,417
1992,730,417
1993,733,417
1994,782,417
1995,828,417
1996,856,417
1997,859,417
1998,1036,417
1999,1046,417
